V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,X1,X2,X3,X4,X5,X6,X7
3.741746e+00+j4.961112e+00,6.019654e+00+j5.087649e+00,7.486489e+00+j4.605440e+00,8.392589e+00+j4.021516e+00,8.965873e+00+j3.483866e+00,9.342889e+00+j3.020819e+00,9.600447e+00+j2.627578e+00,9.782376e+00+j2.292460e+00,9.914477e+00+j2.004088e+00,1.001269e+01+j1.753050e+00,6.63e-09,5.2479e-09,24,3296.4,2846.4,2440.8,2245.5
1.792204e+00+j1.626460e+00,2.838564e+00+j1.104398e+00,3.246836e+00+j2.637387e-01,3.198542e+00-j4.722063e-01,2.932505e+00-j9.922596e-01,2.598282e+00-j1.319391e+00,2.267980e+00-j1.506187e+00,1.970025e+00-j1.599235e+00,1.711946e+00-j1.632271e+00,1.492448e+00-j1.627972e+00,6.9411e-09,4.6257e-09,1315.2,3283.2,2521.2,1269.9,3165
2.906462e-01+j9.073521e-01,6.616308e-01+j1.276209e+00,1.118521e+00+j1.497442e+00,1.601545e+00+j1.561114e+00,2.057156e+00+j1.480918e+00,2.446375e+00+j1.286813e+00,2.747768e+00+j1.015747e+00,2.955743e+00+j7.036291e-01,3.076246e+00+j3.802637e-01,3.121794e+00+j6.732880e-02,4.70985e-09,3.85815e-09,1670.4,1744.8,687.6,2292.3,1223.25
1.037627e+00+j9.530039e-01,1.633701e+00+j6.753789e-01,1.886868e+00+j2.216349e-01,1.893941e+00-j1.895252e-01,1.774070e+00-j4.962887e-01,1.604681e+00-j7.032827e-01,1.426698e+00-j8.328688e-01,1.258978e+00-j9.073454e-01,1.108705e+00-j9.442527e-01,9.773878e-01-j9.562213e-01,7.3593e-09,4.95465e-09,2299.2,2980.8,1473.6,1264.5,1890.75
2.553828e+00+j3.944935e+00,6.395284e+00+j3.795313e+00,8.645727e+00+j1.283665e-01,7.329817e+00-j3.107961e+00,5.296574e+00-j4.212975e+00,3.801321e+00-j4.292133e+00,2.814530e+00-j4.051845e+00,2.156725e+00-j3.741538e+00,1.702946e+00-j3.438939e+00,1.378487e+00-j3.165506e+00,4.32735e-09,6.15825e-09,3565.2,3163.2,1977.6,2163.6,1056.75
1.199695e-01+j3.398770e-01,2.616034e-01+j4.635128e-01,4.212318e-01+j5.279210e-01,5.758901e-01+j5.403340e-01,7.121546e-01+j5.138117e-01,8.246128e-01+j4.614731e-01,9.128602e-01+j3.939411e-01,9.789915e-01+j3.188934e-01,1.026020e+00+j2.415047e-01,1.057075e+00+j1.650968e-01,5.55135e-09,3.9525e-10,3202.8,2317.2,2544,2206.8,864
-1.356117e+01+j4.993482e+00,-1.512699e+01+j2.031577e+00,-1.539843e+01-j1.434044e-01,-1.518456e+01-j1.807881e+00,-1.473473e+01-j3.130471e+00,-1.415369e+01-j4.199647e+00,-1.349804e+01-j5.066569e+00,-1.280368e+01-j5.765485e+00,-1.209562e+01-j6.321923e+00,-1.139167e+01-j6.757204e+00,4.4421e-09,7.08135e-09,1416,2404.8,3332.4,2444.4,320.25
5.076332e-01+j6.969050e-01,1.042898e+00+j6.629971e-01,1.403938e+00+j2.913001e-01,1.448440e+00-j1.519666e-01,1.295210e+00-j4.680940e-01,1.089450e+00-j6.391164e-01,8.993334e-01-j7.128550e-01,7.425293e-01-j7.321193e-01,6.178530e-01-j7.232079e-01,5.194676e-01-j7.006079e-01,5.75535e-09,4.233e-09,3261.6,1210.8,3060,18,1092
8.551681e-01+j1.505617e+00,1.705771e+00+j1.752361e+00,2.472625e+00+j1.598482e+00,3.026972e+00+j1.204153e+00,3.353906e+00+j7.142215e-01,3.491801e+00+j2.226190e-01,3.491917e+00-j2.217348e-01,3.400326e+00-j5.994467e-01,3.252714e+00-j9.076608e-01,3.074652e+00-j1.151628e+00,3.23595e-09,4.0443e-09,1806,3163.2,1623.6,927,1174.5
3.168078e-01+j2.547889e+00,8.431219e-01+j4.102826e+00,1.785341e+00+j5.827698e+00,3.425623e+00+j7.716549e+00,6.250805e+00+j9.539110e+00,1.084184e+01+j1.039480e+01,1.678621e+01+j8.216634e+00,2.065954e+01+j1.752079e+00,1.934461e+01-j5.320720e+00,1.526593e+01-j9.198209e+00,1.20105e-09,3.99585e-09,2822.4,1832.4,2983.2,1944,1739.25
2.170949e-01+j7.373739e-01,5.733278e-01+j1.109818e+00,1.155313e+00+j1.345225e+00,1.910544e+00+j1.244861e+00,2.544847e+00+j6.707942e-01,2.713562e+00-j1.482777e-01,2.454456e+00-j8.098491e-01,2.041926e+00-j1.178120e+00,1.652515e+00-j1.329201e+00,1.337151e+00-j1.360628e+00,6.30615e-09,7.5021e-09,2313.6,632.4,1260,974.7,2106.75
4.463911e+00+j1.039739e+00,4.694877e+00-j2.294375e-01,4.437595e+00-j1.091543e+00,4.025090e+00-j1.655620e+00,3.578487e+00-j2.008758e+00,3.150164e+00-j2.213918e+00,2.761991e+00-j2.317239e+00,2.420633e+00-j2.352072e+00,2.125283e+00-j2.341999e+00,1.871818e+00-j2.303316e+00,2.89425e-09,6.46935e-09,3368.4,24000,3493.2,2200.5,1985.25
1.268582e+00+j1.695512e+00,2.590598e+00+j1.563899e+00,3.430033e+00+j5.991576e-01,3.466392e+00-j4.866064e-01,3.046254e+00-j1.219804e+00,2.530984e+00-j1.593856e+00,2.072139e+00-j1.740869e+00,1.701369e+00-j1.766117e+00,1.410301e+00-j1.730909e+00,1.182524e+00-j1.667782e+00,6.09195e-09,4.5186e-09,1984.8,1790.4,2673.6,1110.6,2109
1.061047e+00+j2.961650e+00,2.877530e+00+j4.308191e+00,5.748827e+00+j4.535884e+00,8.554973e+00+j2.571101e+00,9.265580e+00-j7.585692e-01,8.013261e+00-j3.245433e+00,6.309265e+00-j4.363944e+00,4.881862e+00-j4.658741e+00,3.821914e+00-j4.587220e+00,3.051506e+00-j4.376279e+00,5.0796e-09,3.1518e-09,2101.2,2472,2298,3824.1,1858.5
2.628772e+00+j3.672978e+00,5.281151e+00+j3.618708e+00,7.197625e+00+j2.013226e+00,7.759822e+00-j8.427110e-02,7.318098e+00-j1.799806e+00,6.453788e+00-j2.904275e+00,5.530645e+00-j3.511959e+00,4.698020e+00-j3.793245e+00,3.994132e+00-j3.878699e+00,3.413598e+00-j3.852190e+00,3.34305e-09,4.0647e-09,1855.2,3207.6,3584.4,1988.1,1871.25
7.025218e-01+j1.089858e+00,1.333175e+00+j1.188822e+00,1.844509e+00+j1.006080e+00,2.175140e+00+j6.888128e-01,2.344238e+00+j3.390519e-01,2.393228e+00+j1.026433e-02,2.361198e+00-j2.751892e-01,2.278418e+00-j5.115586e-01,2.166436e+00-j7.010152e-01,2.039928e+00-j8.490026e-01,3.60825e-09,3.7587e-09,1356,2380.8,2368.8,1849.5,150000
1.198767e+00+j1.449926e+00,2.123004e+00+j1.327015e+00,2.709632e+00+j8.111864e-01,2.937785e+00+j2.077349e-01,2.916474e+00-j3.240343e-01,2.756354e+00-j7.352421e-01,2.534179e+00-j1.029573e+00,2.295102e+00-j1.228308e+00,2.062792e+00-j1.354704e+00,1.848228e+00-j1.428602e+00,5.09235e-09,3.6567e-09,1479.6,3396,2529.6,1016.1,3064.5
-3.953843e+00+j7.517668e+00,-8.046033e+00+j9.059970e+00,-1.192800e+01+j8.682143e+00,-1.493191e+01+j7.036271e+00,-1.689577e+01+j4.779208e+00,-1.793202e+01+j2.378729e+00,-1.824698e+01+j1.082543e-01,-1.804742e+01-j1.900380e+00,-1.750610e+01-j3.602872e+00,-1.675428e+01-j5.001930e+00,4.3707e-09,3.7281e-09,1562.4,2497.2,1342.8,18000,1665
3.833220e+00+j5.757465e+00,6.505308e+00+j6.234818e+00,8.387044e+00+j5.859604e+00,9.620236e+00+j5.245957e+00,1.043078e+01+j4.624360e+00,1.097738e+01+j4.062530e+00,1.135757e+01+j3.571883e+00,1.162958e+01+j3.146404e+00,1.182929e+01+j2.776203e+00,1.197909e+01+j2.451674e+00,6.46935e-09,4.2228e-09,24,1298.4,3222,2475,1677.75
2.162355e+00+j7.715481e-01,2.431456e+00+j1.226970e-01,2.382625e+00-j3.620825e-01,2.217061e+00-j6.993253e-01,2.011811e+00-j9.255896e-01,1.801545e+00-j1.070503e+00,1.602544e+00-j1.156844e+00,1.421784e+00-j1.201809e+00,1.261317e+00-j1.218087e+00,1.120692e+00-j1.214865e+00,4.6818e-09,4.16415e-09,2992.8,240000,2461.2,1128.6,1520.25
-8.340954e+00-j1.927499e+01,-2.473779e+00-j1.116708e+01,-1.212501e+00-j7.915260e+00,-7.268369e-01-j6.157158e+00,-4.863379e-01-j5.048137e+00,-3.489905e-01-j4.281912e+00,-2.629466e-01-j3.719658e+00,-2.053472e-01-j3.288996e+00,-1.648746e-01-j2.948304e+00,-1.353520e-01-j2.671934e+00,4.94955e-09,6.4566e-09,3308.4,3573.6,24000,2581.2,1603.5
3.202482e+00+j5.770068e+00,9.130853e+00+j6.387191e+00,1.358621e+01+j4.134011e-01,1.108480e+01-j5.278883e+00,7.479867e+00-j6.765271e+00,5.109994e+00-j6.586175e+00,3.665070e+00-j6.033849e+00,2.750463e+00-j5.462380e+00,2.141011e+00-j4.952894e+00,1.715634e+00-j4.515244e+00,3.70005e-09,7.40265e-09,2988,2977.2,2136,2278.8,1144.5
3.586760e-01+j1.150748e+00,8.356018e-01+j1.639039e+00,1.450865e+00+j1.942134e+00,2.129882e+00+j2.022603e+00,2.786350e+00+j1.876884e+00,3.341474e+00+j1.539347e+00,3.743164e+00+j1.072785e+00,3.974798e+00+j5.489804e-01,4.050399e+00+j2.994936e-02,4.001754e+00-j4.421876e-01,2.86365e-09,1.887e-09,2264.4,2983.2,1916.4,2599.2,1890.75
4.224056e-01+j2.060958e+00,1.442286e+00+j3.610008e+00,4.403778e+00+j5.171997e+00,9.912819e+00+j2.367003e+00,8.333876e+00-j4.227173e+00,4.523806e+00-j5.189957e+00,2.642293e+00-j4.550198e+00,1.723367e+00-j3.884251e+00,1.219103e+00-j3.359695e+00,9.132116e-01-j2.955448e+00,7.30065e-09,3.92445e-09,2490,1335.6,2000.4,1997.1,1145.25
1.176007e-01+j3.625088e-01,2.677972e-01+j5.089526e-01,4.527218e-01+j5.951307e-01,6.477619e-01+j6.167880e-01,8.306690e-01+j5.795816e-01,9.852082e-01+j4.961354e-01,1.102634e+00+j3.821215e-01,1.180985e+00+j2.527108e-01,1.223214e+00+j1.203485e-01,1.235025e+00-j6.114596e-03,7.2318e-09,5.1e-10,2475.6,1496.4,3260.4,1671.3,1124.25
8.969403e-01+j1.781798e+00,1.926380e+00+j2.198978e+00,2.983671e+00+j2.082033e+00,3.812414e+00+j1.542527e+00,4.291159e+00+j7.898187e-01,4.436463e+00+j1.823015e-02,4.337820e+00-j6.543773e-01,4.093791e+00-j1.184540e+00,3.780903e+00-j1.574444e+00,3.448584e+00-j1.845813e+00,4.52625e-09,3.5445e-09,1888.8,2974.8,1501.2,2062.8,1327.5
3.612406e+00+j4.938015e+00,5.865089e+00+j5.135910e+00,7.338197e+00+j4.710918e+00,8.257691e+00+j4.169008e+00,8.843840e+00+j3.664771e+00,9.231783e+00+j3.230825e+00,9.498544e+00+j2.864626e+00,9.688427e+00+j2.555536e+00,9.827606e+00+j2.292715e+00,9.932298e+00+j2.067007e+00,2.83305e-09,6.88755e-09,24,2575.2,2126.4,2012.4,1855.5
1.146392e+00+j8.880008e-01,1.677980e+00+j5.120524e-01,1.833425e+00+j3.854757e-02,1.767956e+00-j3.423107e-01,1.608399e+00-j6.026916e-01,1.423618e+00-j7.645750e-01,1.245089e+00-j8.564693e-01,1.084897e+00-j9.016434e-01,9.459740e-01-j9.166682e-01,8.273774e-01-j9.127152e-01,3.95505e-09,5.56155e-09,2986.8,2606.4,2799.6,54,2098.5
1.320548e+00+j3.219205e+00,4.169972e+00+j4.565338e+00,8.376735e+00+j2.574799e+00,8.537663e+00-j2.320135e+00,5.865843e+00-j4.401242e+00,3.859978e+00-j4.526534e+00,2.669008e+00-j4.164882e+00,1.947625e+00-j3.750039e+00,1.484968e+00-j3.377772e+00,1.171725e+00-j3.060979e+00,6.1914e-09,5.508e-09,1911.6,1425.6,2515.2,2459.7,2242.5
1.026484e+01+j6.135428e+00,1.016040e+01-j6.190432e+00,4.289617e+00-j6.431376e+00,2.263566e+00-j5.139317e+00,1.406494e+00-j4.197283e+00,9.649041e-01-j3.537225e+00,7.061198e-01-j3.055982e+00,5.406417e-01-j2.690743e+00,4.280298e-01-j2.404226e+00,3.477272e-01-j2.173419e+00,6.81615e-09,6.5076e-09,2853.6,2791.2,4125.6,2158.2,1449
2.141539e-01+j3.328540e-01,4.311260e-01+j3.598599e-01,6.123309e-01+j2.701306e-01,7.109842e-01+j1.207736e-01,7.301872e-01-j3.095473e-02,6.972390e-01-j1.545572e-01,6.389230e-01-j2.432061e-01,5.728527e-01-j3.014649e-01,5.083377e-01-j3.368107e-01,4.494454e-01-j3.560450e-01,4.38345e-09,2.69025e-09,24000,3301.2,1214.4,2651.4,810.75
2.453775e+00+j2.620951e+00,4.315854e+00+j2.011432e+00,5.190274e+00+j5.719255e-01,5.132605e+00-j7.870607e-01,4.613766e+00-j1.717750e+00,3.977455e+00-j2.252693e+00,3.377970e+00-j2.516906e+00,2.863014e+00-j2.615995e+00,2.436200e+00-j2.619734e+00,2.086672e+00-j2.570550e+00,6.56625e-09,6.47445e-09,1584,2811.6,1713.6,1347.3,1068.75
2.466566e+00+j2.280353e+00,4.133462e+00+j1.350600e+00,4.566660e+00-j1.923595e-01,4.137326e+00-j1.345295e+00,3.462530e+00-j1.962429e+00,2.829956e+00-j2.222104e+00,2.311745e+00-j2.287255e+00,1.904284e+00-j2.255072e+00,1.586394e+00-j2.177320e+00,1.337110e+00-j2.080649e+00,7.5531e-09,4.29165e-09,1473.6,2685.6,3122.4,1175.4,1595.25
6.812728e-01+j1.690862e+00,1.559602e+00+j2.274894e+00,2.615408e+00+j2.432526e+00,3.627709e+00+j2.129583e+00,4.389490e+00+j1.464117e+00,4.796637e+00+j6.241188e-01,4.869041e+00-j2.070272e-01,4.699417e+00-j9.157020e-01,4.390665e+00-j1.462552e+00,4.022333e+00-j1.855028e+00,3.90405e-09,2.5908e-09,1432.8,2232,2582.4,1815.3,2215.5
4.976439e-01+j4.814808e-01,7.914245e-01+j3.690181e-01,9.335903e-01+j1.670672e-01,9.627249e-01-j2.709293e-02,9.276659e-01-j1.822922e-01,8.619453e-01-j2.958436e-01,7.851251e-01-j3.742147e-01,7.076620e-01-j4.254855e-01,6.346680e-01-j4.568269e-01,5.682847e-01-j4.739065e-01,6.7626e-09,4.2432e-09,3189.6,2538,1478.4,180,825
1.031688e+00+j1.819407e+00,2.443748e+00+j2.095293e+00,3.801636e+00+j1.291337e+00,4.235827e+00-j1.372532e-01,3.814320e+00-j1.274642e+00,3.127060e+00-j1.865762e+00,2.498482e+00-j2.086105e+00,2.002106e+00-j2.116848e+00,1.625008e+00-j2.061508e+00,1.339070e+00-j1.971018e+00,6.1047e-09,2.5704e-09,2304,2196,3321.6,1614.6,1664.25
1.328847e+00+j1.171758e+00,2.096760e+00+j7.458654e-01,2.358517e+00+j9.173308e-02,2.271696e+00-j4.531403e-01,2.036335e+00-j8.144529e-01,1.768598e+00-j1.024514e+00,1.518163e+00-j1.131904e+00,1.300756e+00-j1.174954e+00,1.117827e+00-j1.179348e+00,9.657017e-01-j1.161244e+00,5.3448e-09,4.4727e-09,2966.4,3400.8,2194.8,914.4,1477.5
1.442407e+00+j3.035175e+00,2.775850e+00+j3.745294e+00,3.951962e+00+j3.914398e+00,4.866049e+00+j3.797184e+00,5.544461e+00+j3.559131e+00,6.043368e+00+j3.285141e+00,6.412934e+00+j3.013657e+00,6.690539e+00+j2.760062e+00,6.902446e+00+j2.529137e+00,7.066830e+00+j2.321029e+00,3.2028e-09,2.8254e-09,24,1674,3382.8,1163.7,2018.25
1.210017e+00+j1.116288e+00,1.913704e+00+j7.900175e-01,2.211289e+00+j2.512740e-01,2.214671e+00-j2.360975e-01,2.067485e+00-j5.969506e-01,1.863262e+00-j8.376481e-01,1.650893e+00-j9.860473e-01,1.452339e+00-j1.069448e+00,1.275574e+00-j1.109050e+00,1.121923e+00-j1.119916e+00,3.8964e-09,7.5123e-09,2546.4,1795.2,2288.4,1880.1,15000
2.002738e-01+j7.437805e-01,4.771022e-01+j1.088960e+00,8.544496e-01+j1.342122e+00,1.302526e+00+j1.470460e+00,1.775923e+00+j1.451684e+00,2.219263e+00+j1.284360e+00,2.580397e+00+j9.930594e-01,2.825217e+00+j6.229450e-01,2.945274e+00+j2.257049e-01,2.954442e+00-j1.548977e-01,3.66435e-09,4.55685e-09,2162.4,1236,915.6,1924.2,1851
1.507112e+00+j2.357026e+00,3.191941e+00+j2.527509e+00,4.604204e+00+j1.646945e+00,5.180211e+00+j2.605597e-01,5.001331e+00-j9.798898e-01,4.452310e+00-j1.816367e+00,3.822129e+00-j2.289290e+00,3.241147e+00-j2.515408e+00,2.747257e+00-j2.592291e+00,2.340232e+00-j2.583971e+00,4.5237e-09,5.5488e-09,1720.8,1846.8,2328,1162.8,1597.5
7.066505e-01+j7.401823e-01,1.213562e+00+j5.707092e-01,1.456640e+00+j1.920049e-01,1.461896e+00-j1.712308e-01,1.342057e+00-j4.332935e-01,1.181349e+00-j5.959147e-01,1.021726e+00-j6.857331e-01,8.791331e-01-j7.279867e-01,7.573050e-01-j7.407936e-01,6.551350e-01-j7.359873e-01,4.43955e-09,4.6104e-09,5371.2,2697.6,1906.8,1049.4,1784.25
5.272469e-01+j1.180410e+00,1.115000e+00+j1.513700e+00,1.727170e+00+j1.578597e+00,2.260085e+00+j1.434022e+00,2.667038e+00+j1.158160e+00,2.942138e+00+j8.187254e-01,3.100629e+00+j4.636965e-01,3.165211e+00+j1.227460e-01,3.158778e+00-j1.880382e-01,3.101268e+00-j4.615854e-01,5.14335e-09,6.72945e-09,1332,1696.8,595.2,2313.9,1621.5
8.237691e-01+j2.464522e+00,1.785899e+00+j3.383693e+00,2.860443e+00+j3.907003e+00,3.898047e+00+j4.093559e+00,4.818628e+00+j4.034697e+00,5.594943e+00+j3.815489e+00,6.229566e+00+j3.500831e+00,6.738079e+00+j3.135250e+00,7.139662e+00+j2.747451e+00,7.452669e+00+j2.355131e+00,5.1e-10,3.11865e-09,1510.8,3285.6,2516.4,1305,1282.5
3.099432e-01+j5.015750e-01,9.310795e-01+j4.212024e-01,1.035590e+00-j2.984948e-01,6.388064e-01-j5.553642e-01,3.885656e-01-j5.337064e-01,2.569034e-01-j4.713263e-01,1.823870e-01-j4.138877e-01,1.364936e-01-j3.666956e-01,1.062349e-01-j3.284351e-01,8.519069e-02-j2.971472e-01,4.2891e-09,4.2483e-09,24000,2208,3091.2,1088.1,1373.25
-1.018374e+01-j3.888310e+00,-8.140571e+00-j5.358877e+00,-6.309886e+00-j5.814738e+00,-4.878328e+00-j5.755290e+00,-3.811880e+00-j5.472434e+00,-3.025517e+00-j5.113618e+00,-2.441807e+00-j4.746523e+00,-2.002537e+00-j4.399551e+00,-1.666609e+00-j4.082727e+00,-1.405451e+00-j3.797890e+00,3.53685e-09,2.6877e-09,2714.4,1920,240000,1936.8,1311.75
5.449048e-01+j2.334838e+00,1.614054e+00+j3.797610e+00,3.887696e+00+j5.088963e+00,7.768864e+00+j4.647515e+00,1.052466e+01+j5.076672e-01,9.018940e+00-j3.714915e+00,6.327908e+00-j5.168306e+00,4.387084e+00-j5.199360e+00,3.162577e+00-j4.833272e+00,2.379108e+00-j4.408780e+00,4.54665e-09,5.0439e-09,2769.6,1800,1489.2,1713.6,849
1.466515e+00+j2.030790e+00,2.958911e+00+j1.976141e+00,4.013526e+00+j1.031630e+00,4.272202e+00-j1.666183e-01,3.968402e+00-j1.109673e+00,3.452225e+00-j1.689135e+00,2.926092e+00-j1.989431e+00,2.464602e+00-j2.114478e+00,2.081805e+00-j2.138576e+00,1.770372e+00-j2.107288e+00,6.3954e-09,6.8697e-09,1495.2,1555.2,1786.8,1285.2,1891.5
1.875670e-01+j7.263354e-01,4.568788e-01+j1.077955e+00,8.419401e-01+j1.348013e+00,1.323238e+00+j1.489650e+00,1.852606e+00+j1.458109e+00,2.352542e+00+j1.234385e+00,2.738219e+00+j8.470125e-01,2.954129e+00+j3.690381e-01,2.995898e+00-j1.138404e-01,2.900520e+00-j5.377610e-01,3.23085e-09,2.72085e-09,3000,1639.2,1522.8,1499.4,1439.25
-8.497128e+00+j3.029695e+00,-9.554836e+00+j4.640860e-01,-9.352165e+00-j1.451275e+00,-8.688490e+00-j2.779069e+00,-7.870743e+00-j3.665018e+00,-7.036503e+00-j4.228346e+00,-6.249751e+00-j4.560354e+00,-5.537278e+00-j4.729802e+00,-4.906434e+00-j4.787239e+00,-4.354901e+00-j4.768995e+00,7.57095e-09,4.6512e-09,3445.2,3493.2,2337.6,1743.3,150
1.389368e+00+j1.598578e+00,2.627159e+00+j1.257069e+00,3.209880e+00+j2.454377e-01,3.074008e+00-j6.894707e-01,2.631930e+00-j1.253203e+00,2.165464e+00-j1.517332e+00,1.768894e+00-j1.606910e+00,1.453571e+00-j1.606302e+00,1.207188e+00-j1.562140e+00,1.014395e+00-j1.498708e+00,7.55055e-09,3.48585e-09,2420.4,2608.8,2410.8,1420.2,1337.25
-5.747230e+00+j2.133929e-01,-5.754088e+00+j7.827569e-02,-5.755148e+00-j4.734494e-03,-5.754346e+00-j6.814992e-02,-5.752564e+00-j1.221030e-01,-5.750089e+00-j1.706130e-01,-5.747045e+00-j2.159183e-01,-5.743486e+00-j2.589345e-01,-5.739434e+00-j3.004041e-01,-5.734917e+00-j3.407253e-01,4.8144e-09,5.14845e-09,3332.4,3589.2,2170.8,180000,2219.25
4.400895e+00+j3.432724e+00,6.966434e+00+j8.833091e-01,6.484512e+00-j1.962479e+00,4.984420e+00-j3.230711e+00,3.708830e+00-j3.535150e+00,2.801603e+00-j3.461504e+00,2.169990e+00-j3.263628e+00,1.722661e+00-j3.037459e+00,1.397590e+00-j2.817695e+00,1.155170e+00-j2.615805e+00,7.6143e-09,5.814e-09,2373.6,3723.6,2149.2,2198.7,1038.75
6.758711e-01+j1.459404e+00,1.516014e+00+j1.871812e+00,2.455058e+00+j1.835350e+00,3.242729e+00+j1.376603e+00,3.706166e+00+j6.695477e-01,3.825753e+00-j7.248030e-02,3.692002e+00-j7.063284e-01,3.418519e+00-j1.181885e+00,3.091775e+00-j1.507835e+00,2.762839e+00-j1.714779e+00,4.9827e-09,4.7379e-09,2565.6,2172,1040.4,1788.3,936
1.334017e-01+j4.455957e-01,3.119246e-01+j6.392146e-01,5.446833e-01+j7.659672e-01,8.058199e-01+j8.109010e-01,1.064401e+00+j7.702801e-01,1.290601e+00+j6.538288e-01,1.462657e+00+j4.825152e-01,1.571068e+00+j2.824192e-01,1.618090e+00+j7.781091e-02,1.613861e+00-j1.133903e-01,5.4519e-09,7.8285e-10,2311.2,1670.4,3013.2,1692,1877.25
5.757861e-01-j2.352540e-01,3.770082e-01-j3.334347e-01,2.476143e-01-j3.241305e-01,1.705718e-01-j2.924276e-01,1.231913e-01-j2.599952e-01,9.258825e-02-j2.315983e-01,7.188393e-02-j2.076835e-01,5.731140e-02-j1.876784e-01,4.670163e-02-j1.708729e-01,3.875454e-02-j1.566431e-01,5.1e-08,6.0945e-09,3291.6,2113.2,2498.4,1371.6,2091.75
-1.193537e-02+j2.328645e-02,-2.237391e-02+j2.798156e-02,-3.114173e-02+j2.857901e-02,-3.769031e-02+j2.723383e-02,-4.240750e-02+j2.518871e-02,-4.580173e-02+j2.301692e-02,-4.827594e-02+j2.095140e-02,-5.011254e-02+j1.906890e-02,-5.150169e-02+j1.738279e-02,-5.257180e-02+j1.588024e-02,4.9215e-09,3.5853e-09,3546,24,1927.2,2312.1,1514.25
-3.519179e+00+j1.393388e+00,-3.894257e+00+j8.293502e-01,-4.019582e+00+j4.540905e-01,-4.062981e+00+j1.791824e-01,-4.070497e+00-j3.965870e-02,-4.058522e+00-j2.240248e-01,-4.034103e+00-j3.851811e-01,-4.000783e+00-j5.295745e-01,-3.960585e+00-j6.609686e-01,-3.914776e+00-j7.817627e-01,4.80165e-09,4.9725e-09,3100.8,1788,1524,18000,1462.5
5.052348e-02+j2.017015e-01,1.454158e-01+j3.213991e-01,3.333386e-01+j4.173081e-01,6.278260e-01+j3.782954e-01,8.468994e-01+j8.666318e-02,7.787199e-01-j2.449452e-01,5.851031e-01-j3.979526e-01,4.228092e-01-j4.278536e-01,3.119710e-01-j4.118845e-01,2.378838e-01-j3.833834e-01,5.1255e-09,2.7336e-09,24000,1587.6,1707.6,1435.5,846
9.784335e-01+j1.379307e+00,1.947788e+00+j1.378119e+00,2.664692e+00+j8.294126e-01,2.920272e+00+j8.674502e-02,2.814219e+00-j5.529124e-01,2.534056e+00-j9.925875e-01,2.210112e+00-j1.255084e+00,1.904000e+00-j1.392803e+00,1.636747e+00-j1.450873e+00,1.411073e+00-j1.460556e+00,4.6104e-09,6.26025e-09,2800.8,1952.4,1611.6,1423.8,1941
-7.502392e+00-j9.009364e+00,-3.929276e+00-j7.519990e+00,-2.333705e+00-j6.108255e+00,-1.526157e+00-j5.062773e+00,-1.069833e+00-j4.296034e+00,-7.892733e-01-j3.719930e+00,-6.053406e-01-j3.274822e+00,-4.785681e-01-j2.922111e+00,-3.875828e-01-j2.636453e+00,-3.201790e-01-j2.400754e+00,7.0788e-09,4.0902e-09,2805.6,2932.8,240000,2669.4,1398.75
2.533233e+00+j2.639727e+00,4.492515e+00+j1.885588e+00,5.273353e+00+j2.361920e-01,5.002105e+00-j1.187330e+00,4.312103e+00-j2.047106e+00,3.589455e+00-j2.466226e+00,2.966034e+00-j2.622018e+00,2.461517e+00-j2.635795e+00,2.060924e+00-j2.577284e+00,1.743181e+00-j2.484387e+00,5.2785e-09,5.8395e-09,1606.8,2106,2965.2,693,1091.25
8.158427e-01+j1.874854e+00,2.023947e+00+j2.505021e+00,3.574006e+00+j2.353957e+00,4.799755e+00+j1.248279e+00,5.110915e+00-j2.624714e-01,4.664263e+00-j1.464989e+00,3.944721e+00-j2.157188e+00,3.248620e+00-j2.468539e+00,2.668905e+00-j2.559976e+00,2.209473e+00-j2.537803e+00,7.0635e-09,4.4727e-09,1795.2,1626,1521.6,1502.1,1018.5
3.180220e+00+j6.417958e+00,9.028558e+00+j8.008360e+00,1.538870e+01+j3.382218e+00,1.500939e+01-j4.104952e+00,1.100255e+01-j7.512531e+00,7.709845e+00-j8.058183e+00,5.561295e+00-j7.667280e+00,4.171946e+00-j7.063795e+00,3.240856e+00-j6.463624e+00,2.590851e+00-j5.923140e+00,5.95935e-09,3.9525e-09,1532.4,2853.6,3103.2,2047.5,899.25
-2.853660e+00+j5.766506e+00,-6.521328e+00+j7.216135e+00,-1.055513e+01+j6.457946e+00,-1.349044e+01+j3.702130e+00,-1.450388e+01+j1.880193e-01,-1.391542e+01-j2.867514e+00,-1.251434e+01-j4.992912e+00,-1.090494e+01-j6.266836e+00,-9.387423e+00-j6.932064e+00,-8.065940e+00-j7.207503e+00,5.31675e-09,5.30655e-09,1527.6,1504.8,1767.6,2256.3,492
7.600521e-01+j6.814648e-01,1.243111e+00+j3.988208e-01,1.369499e+00-j4.626967e-02,1.254050e+00-j3.830602e-01,1.064102e+00-j5.715219e-01,8.805557e-01-j6.572041e-01,7.265577e-01-j6.843023e-01,6.032044e-01-j6.805693e-01,5.055821e-01-j6.614916e-01,4.281765e-01-j6.353906e-01,6.171e-09,3.8097e-09,3337.2,1989.6,3248.4,9.9,1181.25
